plid,centerX,centerY,area,code,dry,elev,slope,aspect,twi,distCcfp,distEwfp,distEwfpO,hhid,rgid,villid,geoDist,ifCcfp,ifCcfpO
385,379678.3236,3457815.427,1.175546,61,1,867,10.39,128.3,7.633,28.851321,1.254838,1.254838,1589,132,2,34.00680438,1,1
386,379709.1262,3457972.393,2.115435,61,1,879,11.055,179.971,12.184,125.347045,2.198629,2.198629,1591,132,2,251.0017884,1,1
387,379684.0997,3457980.759,1.009135,69,1,871,11.901,151.176,7.335,49.516728,6.634518,6.634518,1590,132,2,170.3455466,0,0
388,379762.8826,3457974.556,1.729033,60,0,870,8.841,209.543,13.758,101.218912,6.342279,6.342279,1591,132,2,238.4104893,1,1
389,379706.261,3457945.729,2.058911,69,0,867,7.94,223.458,13.437,77.816348,6.446813,6.446813,1593,132,2,209.3174319,0,0
390,379711.8152,3457913.686,2.958592,60,0,865,7.024,182.648,12.939,42.573529,0,0,1593,132,2,183.3791197,0,0
391,379778.8851,3457883.674,2.157014,60,0,864,7.941,229.393,6.989,81.678479,2.587661,2.587661,1596,132,2,201.1493262,0,0
392,379775.3415,3457818.254,2.649911,60,0,862,6.078,190.333,13.878,59.198456,10.023912,10.023912,1593,132,2,193.855535,0,0
393,379670.3086,3457795.172,1.564862,60,0,857,6.501,160.274,8.229,90.224341,4.13578,4.13578,1591,132,2,155.0557007,1,1
394,379837.2317,3457742.669,2.846146,60,0,869,11.682,223.228,6.474,63.018418,3.756074,3.756074,1606,132,2,849.388725,0,0
395,379828.6057,3457807.266,2.885963,60,0,865,11.047,227.062,6.587,60.871327,3.5828,3.5828,1606,132,2,832.5789163,0,0
396,379829.6412,3457745.527,2.052633,69,1,861,10.001,232.641,6.705,49.956888,5.301696,5.301696,1589,132,2,181.1016028,1,1
397,377325.5571,3456214.034,1.349994,69,0,732,10.895,186.533,6.792,904.748206,5.200833,5.200833,1761,117,2,677.5208542,0,0
398,376935.5019,3456514.821,1.601388,60,0,715,7.645,140.021,0.001,683.966699,0,0,1724,114,2,756.7617474,0,0
399,376947.4741,3456546.488,1.84554,60,0,721,13.258,214.038,0.001,646.376026,16.282186,16.282186,1724,114,2,725.6399015,0,0
400,377066.8147,3456523.087,2.581264,60,0,714,6.698,263.751,0.001,736.42351,11.959445,11.959445,1724,114,2,793.7171043,0,0
401,377016.7582,3456395.438,1.348274,60,0,719,9.023,289.659,0.001,795.580449,22.22124,22.22124,1722,114,2,169.5617263,1,1
402,376847.7478,3456232.877,1.566114,61,1,738,10.035,174.904,7.564,792.702997,0,0,1803,122,2,117.78142,0,0
403,376789.5452,3456112.468,1.033234,60,0,718,7.704,103.539,10.935,787.049513,19.976397,19.976397,1792,122,2,70.22212062,0,0
404,377124.8969,3456082.849,2.395952,60,0,699,11.286,269.435,0.001,942.69005,0,0,1783,117,2,329.0606759,0,0
405,376792.0519,3456095.935,1.124171,69,0,714,7.727,109.853,11.503,817.628449,50.517801,50.517801,1792,122,2,66.67986741,0,0
406,377130.2073,3456068.224,2.498826,60,0,696,7.943,302.987,0.001,953.316783,0,0,1783,117,2,313.6271676,0,0
407,376877.6778,3456135.849,1.580967,60,0,712,8.517,126.742,10.564,828.886858,41.122956,41.122956,1799,122,2,115.3355388,0,0
408,376851.3779,3456164.819,0.963654,60,0,712,10.344,138.661,8.06,872.417997,15.393043,15.393043,1799,122,2,123.3788761,0,0
409,376947.6715,3456096.467,1.527727,60,0,701,9.322,125.43,9.404,907.965856,7.814342,7.814342,1804,122,2,183.1790304,0,0
410,376884.3104,3456060.625,3.167238,60,0,706,7.396,114.647,12.203,850.96489,38.330674,38.330674,1799,122,2,141.3097584,0,0
411,376864.2675,3456059.855,1.696862,60,0,703,7.559,110.944,11.603,869.320794,58.135256,58.135256,1796,122,2,1099.102165,0,0
412,376991.858,3456118.367,3.356081,60,0,695,7.487,103.423,0.001,929.577045,30.689043,30.689043,1801,122,2,966.7416982,1,1
413,377022.1779,3456061.287,3.116596,69,0,692,6.017,37.839,0.001,993.852446,10.731768,10.731768,1797,122,2,1138.213463,0,0
414,377017.5175,3456037.982,2.461159,69,0,689,4.886,54.991,0.001,1013.327016,10.731768,10.731768,1797,122,2,1156.022801,0,0
415,376876.9666,3456032.738,1.075116,60,0,705,6.658,97.691,11.92,888.36276,28.068816,28.068816,1792,122,2,90.80821301,0,0
416,376863.4088,3456044.82,1.00116,60,0,702,6.582,95.514,12.374,903.870093,30.258563,30.258563,1799,122,2,198.5705119,0,0
417,377009.4423,3456057.672,2.708796,60,0,697,5.891,34.528,0.001,942.550784,9.32052,9.32052,1799,122,2,240.2165322,0,0
418,376948.0777,3455967.702,0.947574,60,0,702,6.12,80.737,7.851,898.650625,8.434562,8.434562,1793,122,2,80.44645397,0,0
419,376942.5298,3455923.095,1.165386,60,0,701,1.682,61.627,6.802,967.09474,19.501884,19.501884,1793,122,2,140.4228374,0,0
420,376863.5297,3455960.203,0.971717,60,0,706,5.545,106.719,7.616,909.223083,15.179053,15.179053,1806,122,2,755.7299856,0,0
421,377097.2581,3455934.091,2.291221,60,0,697,2.753,131.228,0.001,982.0372,9.41693,9.41693,1809,122,2,286.5102375,0,0
422,376966.6778,3455880.283,3.046919,60,0,700,2.515,115.995,6.455,996.518236,18.325176,18.325176,1790,122,2,233.8941658,0,0
423,376949.3784,3455867.09,0.857748,60,0,702,4.858,116.275,7.853,972.384559,29.425908,29.425908,1794,122,2,170.145704,0,0
424,376905.904,3455924.511,1.347117,69,0,700,4.719,130.181,7.409,991.861379,16.438301,16.438301,1794,122,2,183.747415,0,0
425,376933.5919,3455858.99,0.888584,60,0,698,5.615,122.796,11.215,985.70725,2.296053,2.296053,1794,122,2,197.5579618,0,0
426,376966.4156,3455885.044,1.837872,60,0,699,3.928,143.72,6.341,998.97643,43.781534,43.781534,1809,122,2,255.9645618,0,0
427,376979.4166,3455894.211,1.371718,60,0,696,5.609,152.616,7.341,1005.735166,2.519126,2.519126,1790,122,2,213.2849264,0,0
428,376942.3021,3455681.891,1.45144,69,0,693,6.181,75.074,8.674,975.900232,1.247444,1.247444,1787,122,2,219.0814706,0,0
429,376965.6197,3455644.787,2.60761,69,1,691,4.814,65.351,8.753,923.584285,5.886591,5.886591,1812,122,2,472.1216138,0,0
430,377008.5833,3455630.151,2.899013,60,0,690,4.185,91.247,7.095,890.181855,3.429315,3.429315,1764,117,2,251.370105,1,1
431,377111.6579,3455826.711,1.54103,60,0,689,3.927,145.581,7.482,916.303861,30.2713,30.2713,1782,117,2,297.539449,0,0
432,377102.6633,3455754.841,2.907667,60,0,688,1.316,73.661,6.802,887.437427,29.923319,29.923319,1767,117,2,98.39892658,0,0
433,374861.5003,3454791.745,1.729224,61,1,784,6.372,61.821,10.589,7.819334,7.152636,7.152636,1905,120,2,40.79603296,1,1
434,374915.4943,3454824.151,0.74275,69,0,779,6.653,54.698,11.535,23.678337,1.52533,1.52533,1910,120,2,326.6381577,0,0
435,374871.3036,3454966.73,2.056551,60,0,778,5.001,33.052,8.648,7.607509,1.838006,1.838006,1922,120,2,100.3895433,1,1
436,376811.9231,3457662.163,1.008934,69,0,782,6.083,189.262,10.713,6.658123,5.825239,5.825239,1710,113,2,112.0415566,1,1
437,376947.0363,3457650.312,1.987894,60,0,782,4.649,206.736,6.224,6.169649,0,0,1711,113,2,305.3326541,0,0
438,376923.9977,3457615.774,1.506516,60,0,782,4.649,206.736,6.224,7.560232,11.373305,11.373305,1704,113,2,113.8838621,0,0
439,377077.2605,3456111.142,3.239794,60,0,691,6.952,303.495,0.001,996.232434,26.315984,26.315984,1785,117,2,634.4291901,0,0
440,377144.4234,3456120.758,1.763369,69,0,693,15.367,191.851,0.001,1060.768367,2.622735,2.622735,1777,117,2,96.1454473,0,0
441,376807.6183,3455317.624,1.520322,69,0,733,15.117,137.785,5.752,927.346296,1.581379,1.581379,1862,128,2,244.9750197,0,0
442,376780.6827,3455247.35,0.829547,61,1,722,11.02,114.714,11.376,912.277456,4.88675,4.88675,1862,128,2,221.4872279,0,0
443,376899.295,3455344.72,1.665346,69,0,717,10.983,131.002,6.841,865.010324,3.5776,3.5776,1859,128,2,173.4056624,0,0
444,376899.4602,3455345.854,0.808257,60,0,710,11.218,107.239,6.283,803.63985,14.765525,14.765525,1868,128,2,146.7316955,0,0
445,376992.1093,3455366.908,3.049621,60,0,704,8.822,101.59,6.703,742.522661,4.666686,4.666686,1884,135,2,90.1742369,0,0
446,377002.6215,3455256.147,3.129036,69,1,703,7.412,94.808,10.774,762.792343,17.25276,17.25276,1863,128,2,81.0640409,0,0
447,377077.9001,3455326.91,2.355553,69,0,694,9.283,89.924,7.185,717.058661,2.01255,2.01255,1884,135,2,55.66424584,0,0
448,376970.8315,3455245.25,1.437974,60,0,703,6.729,74.437,11.776,745.833373,6.611786,6.611786,1871,128,2,168.6207542,0,0
449,377013.6131,3455299.118,0.886831,60,0,700,7.709,72.147,11.022,731.541449,0,0,1871,128,2,186.9871138,0,0
450,376911.3994,3455143.008,1.629534,69,1,711,10.166,45.125,7.382,748.531264,0,0,1870,128,2,28.52285374,0,0
451,376965.484,3455182.512,1.313939,69,1,711,10.23,45,7.529,724.209863,15.738707,15.738707,1870,128,2,60.7699418,0,0
452,377200.5576,3455007.488,1.06276,60,0,693,9.837,51.295,7.596,515.113387,5.773012,5.773012,1888,135,2,306.3034013,0,0
453,377191.1729,3455108.705,0.206952,60,0,690,9.086,43.536,8.738,512.391826,7.171522,7.171522,1869,128,2,53.33022668,0,0
454,377257.6448,3454754.743,1.115844,69,0,717,10.728,59.69,8.17,526.003885,2.461862,2.461862,1881,135,2,621.1928002,0,0
455,377294.7627,3454670.066,1.480923,61,1,712,9.971,49.789,8.532,505.337855,5.261495,5.261495,1881,135,2,623.4305553,0,0
456,377289.1954,3454703.825,1.191748,60,0,705,10.802,49.881,8.122,461.643622,0,0,1881,135,2,619.7781374,0,0
457,377246.3796,3454723.035,1.564691,60,0,701,10.174,57.659,8.924,449.235884,1.905144,1.905144,1881,135,2,595.6565157,0,0
458,377310.5751,3454536.961,1.334123,69,0,717,3.194,73.626,5.996,533.245532,4.276963,4.276963,1885,135,2,746.4065003,0,0
459,377319.0018,3454643.148,2.130926,69,0,714,6.554,38.48,5.814,492.530577,3.747248,3.747248,1885,135,2,725.1723559,0,0
460,377315.8982,3454657.804,1.929154,69,0,710,9.391,32.384,6.518,455.426532,4.462592,4.462592,1885,135,2,704.4585579,0,0
461,377401.2685,3454643.582,1.673704,69,0,702,10.876,26.507,6.802,414.183587,3.683536,3.683536,1877,135,2,435.6641963,0,0
462,377384.3458,3454687.694,2.406545,69,0,694,10.477,21.332,7.111,376.246626,2.955251,2.955251,1877,135,2,403.6118295,0,0
463,377255.0686,3454832.134,1.323773,69,0,700,8.883,68.937,7.674,486.783233,4.61693,4.61693,1492,126,2,770.5060003,0,0
464,377203.2503,3454934.807,1.214883,60,0,695,9.619,74.96,8.225,468.336664,2.305767,2.305767,1891,135,2,393.5085575,0,0
465,377278.5762,3454862.064,0.955608,60,0,697,9.403,71.497,8.721,465.354026,0,0,1891,135,2,423.8627786,0,0
466,377282.4201,3454942.603,1.009946,60,0,692,10.603,68.906,7.941,429.822704,3.915422,3.915422,1887,135,2,437.1807685,0,0
467,377221.8737,3454975.175,1.285802,60,0,690,10.917,75.529,8.542,457.119421,1.693304,1.693304,1884,135,2,388.6964258,0,0
468,377282.3117,3454818.186,1.239455,60,0,695,8.717,67.348,8.865,418.975181,0.382694,0.382694,1885,135,2,559.2374106,0,0
469,377375.5187,3454715.39,1.303744,60,0,692,9.831,36.851,7.656,382.700638,0,0,1885,135,2,620.9501602,0,0
470,377335.6196,3454832.722,0.683246,60,0,684,8.118,60.585,8.905,370.086691,16.427992,16.427992,1882,135,2,552.5382764,0,0
471,377343.3366,3454824.346,1.415666,60,0,686,7.92,57.155,9.007,361.860034,28.541305,28.541305,1882,135,2,576.6685783,0,0
472,377407.4215,3454805.374,1.909008,60,0,686,7.052,31.076,8.596,349.886083,1.572999,1.572999,1885,135,2,609.2227776,0,0
473,377361.1492,3454786.9,1.044727,60,0,681,6.93,46.798,9.229,341.916508,14.082248,14.082248,1882,135,2,553.1208741,0,0
474,377353.1953,3454786.963,1.569707,60,0,683,6.528,39.446,9.929,339.014327,1.727945,1.727945,1882,135,2,591.3541412,0,0
475,377450.6736,3454798.737,1.552139,60,0,679,6.202,24.147,9.961,301.055766,1.903949,1.903949,1883,135,2,592.4396801,0,0
476,377426.211,3454870.281,1.001795,60,0,676,7.11,30.751,9.961,306.051902,27.053048,27.053048,1883,135,2,564.7120698,0,0
477,377402.9934,3454878.727,1.716328,60,0,675,7.347,13.683,9.244,249.463356,4.886028,4.886028,1879,135,2,559.3752127,0,0
478,378310.0528,3455349.768,0.91992,60,0,712,10.071,211.972,7.554,143.00751,1.955742,1.955742,1425,127,2,535.0392755,1,1
479,378292.8685,3455324.859,1.757482,60,0,711,9.853,227.901,8.018,153.471142,0,0,1436,133,2,717.0740921,0,0
480,378289.3726,3455300.681,1.623812,60,0,710,8.273,205.142,6.75,148.189736,0,0,1452,133,2,665.3378943,0,0
481,378292.8723,3455290.298,1.794772,69,1,705,6.469,199.745,7.833,148.189736,0,0,1452,133,2,702.3147659,0,0
482,378161.3771,3455321.197,1.033319,60,0,704,7.299,187.007,6.245,98.125021,5.926724,5.926724,1458,133,2,779.0871159,0,0
483,378149.7892,3455275.428,1.842633,60,0,700,6.595,196.656,7.266,101.318505,2.181536,2.181536,1458,133,2,767.8336141,0,0
484,378339.634,3455192.447,2.186112,60,0,709,7.132,288.636,7.26,239.348312,0.481426,0.481426,1433,133,2,309.2379608,0,0
485,378338.0434,3455208.173,1.853537,60,0,705,5.746,278.23,8.49,228.997541,1.749926,1.749926,1433,133,2,338.7761106,0,0
486,378273.0069,3455240.305,1.235137,60,0,702,4.945,270.988,8.792,211.979757,0.87987,0.87987,1458,133,2,658.9407376,0,0
487,378236.462,3455216.764,2.234829,60,0,700,4.206,234.932,10.869,172.802945,4.001776,4.001776,1458,133,2,698.0099536,0,0
488,378244.9124,3455281.44,2.541445,60,0,697,5.553,216.118,8.211,112.384077,0,0,1457,133,2,793.4852657,0,0
489,378140.0123,3455218.118,2.133149,60,0,695,4.955,241.56,10.596,105.465907,0,0,1420,127,2,217.0901189,0,0
490,378180.3325,3455147.247,1.25481,60,0,695,5.064,255.946,7.732,131.276294,1.311847,1.311847,1420,127,2,237.8078887,0,0
491,378188.9574,3455154.587,2.430736,60,0,691,5.212,249.573,8.558,46.305299,0,0,1420,127,2,183.0048348,0,0
492,378142.042,3455108.051,1.969038,69,0,692,6.569,262.198,8.132,82.178661,3.330286,3.330286,1417,127,2,331.4410087,1,1
493,378175.377,3455047.421,1.415968,60,0,687,4.391,254.892,9.097,21.718937,2.533981,2.533981,1417,127,2,273.2569698,1,1
494,378149.1636,3455158.377,1.697683,60,0,686,4.25,242.833,9.496,8.061371,21.765148,21.765148,1415,127,2,539.6053721,0,0
495,378070.5228,3455067.95,1.492883,60,0,681,2.993,265.544,10.971,27.474034,0,0,1423,127,2,466.0335397,1,1
496,378039.2663,3455090.381,2.456698,60,0,681,2.907,234.485,10.482,5.440011,3.908318,3.908318,1423,127,2,443.911835,1,1
497,377940.3569,3455090.684,0.789293,61,1,678,5.718,216.259,6.998,30.552837,5.830077,5.830077,1420,127,2,44.44627086,0,0
498,377956.3927,3455047.412,1.608738,60,0,675,5.823,249.346,10.182,38.815518,0,0,1429,127,2,148.3871937,1,1
499,377989.1657,3455080.072,1.744943,69,0,678,3.735,239.909,10.016,5.064665,8.141256,8.141256,1417,127,2,134.4893653,1,1
500,377921.6641,3455022.386,1.992631,69,0,676,5.453,237.963,9.981,7.777992,5.909649,5.909649,1420,127,2,63.18212415,0,0
501,377934.0986,3454990.023,1.335876,60,0,674,6.622,243.26,9.254,68.586099,1.438251,1.438251,1429,127,2,169.4939902,1,1
502,377986.7534,3454938.141,1.557943,60,0,672,7.368,231.121,6.332,106.03743,3.983701,3.983701,1429,127,2,183.2899404,1,1
503,377995.1353,3454987.471,1.322187,60,0,669,7.136,222.305,6.665,140.774607,3.388367,3.388367,1421,127,2,194.7948438,1,1
504,377904.4481,3454912.243,1.436531,60,0,666,7.095,210.218,7.337,162.345261,0,0,1421,127,2,215.174875,1,1
505,378486.9619,3457036.219,1.533224,69,1,797,10.121,140.928,7.343,85.920808,0,0,1566,125,2,500.0241966,0,0
506,378450.6113,3456993.56,0.834877,61,1,800,11.547,145.215,7.886,55.369548,0,0,1566,125,2,499.8121679,0,0
507,378415.3464,3457034.799,1.06145,60,0,814,14.685,134.209,7.144,41.443808,1.923143,1.923143,1444,133,2,1985.127548,1,1
508,378474.8306,3457035.046,1.427386,60,0,809,15.162,138.3,7.78,16.188302,2.691512,2.691512,1566,125,2,489.2142923,0,0
509,378452.3911,3457012.863,2.376469,60,0,791,12.478,148.592,8.569,7.305461,3.151677,3.151677,1444,133,2,1917.400215,1,1
510,378436.4354,3456893.722,1.556542,61,1,782,9.253,130.526,9.151,5.198716,0,0,1444,133,2,1858.50897,1,1
511,378492.0802,3456897.835,1.299157,69,0,777,6.13,137.77,9.517,18.714735,0,0,1444,133,2,1822.103645,1,1
512,378564.1432,3456840.743,1.70209,60,0,773,5.605,150.78,10.567,50.845246,5.230273,5.230273,1444,133,2,1775.202243,1,1
513,378655.513,3456723.446,0.73234,69,0,750,6.228,170.826,8.473,239.601095,4.517364,4.517364,1444,133,2,1644.960873,1,1
514,378402.5818,3456793.458,1.723359,60,0,798,10.75,89.793,7.22,78.108171,0.920405,0.920405,1563,125,2,82.82622224,0,0
515,379018.6272,3457052.566,4.904063,69,0,781,3.729,244.168,6.858,393.633104,2.61458,2.61458,1576,112,2,179.4927347,0,0
516,379009.7895,3457033.427,3.668798,60,0,774,8.775,223.073,6.28,416.264968,2.703529,2.703529,1576,112,2,151.3820946,0,0
517,379082.3692,3456901.747,1.952669,60,0,762,9.861,267.124,8.719,525.306656,0,0,1584,112,2,149.7328298,0,0
518,378915.6678,3456828.606,5.523667,60,0,747,2.88,163.689,12.324,408.143224,0,0,1583,112,2,108.5896314,0,0
519,378937.2623,3456763.819,3.39978,60,0,747,3.497,235.96,15.521,477.291177,0,0,1583,112,2,98.93376255,0,0
520,378889.6387,3456872.084,4.253884,69,0,748,4.07,186.458,15.017,402.905981,18.236388,18.236388,1584,112,2,56.51500849,0,0
521,378898.5477,3456909.561,2.961112,69,0,757,5.982,196.329,14.367,432.830039,4.736502,4.736502,1578,112,2,113.548985,0,0
522,378682.6837,3456589.467,1.944166,60,0,737,6.299,208.742,14.971,396.096668,17.554465,17.554465,1560,125,2,742.4492889,0,0
523,378603.8298,3456538.777,1.547043,60,0,731,8.754,186.794,8.941,405.246393,3.879782,3.879782,1575,112,2,618.3961396,0,0
524,378666.8823,3456571.325,1.877589,60,0,740,7.568,167.272,7.031,370.664846,11.761142,11.761142,1560,125,2,732.3601914,0,0
525,378635.7689,3456586.193,1.867809,69,0,737,12.431,169.606,6.834,364.148592,0.01523,0.01523,1581,112,2,383.670979,0,0
526,378536.6931,3456560.543,2.73397,60,0,732,11.653,164.82,7.495,373.742429,0,0,1581,112,2,414.8082247,0,0
527,378576.216,3456461.307,1.651887,60,0,727,8.325,165.483,8.511,406.587641,3.542447,3.542447,1581,112,2,445.5360875,0,0
528,378512.6709,3456451.728,1.272695,60,0,725,6.657,147.032,8.537,409.017807,4.923767,4.923767,1581,112,2,479.683576,0,0
529,378536.1658,3456431.273,1.529215,60,0,728,7.842,145.048,7.025,418.204811,5.169639,5.169639,1581,112,2,506.9377944,0,0
530,378521.7314,3456441.107,2.270331,60,0,722,3.247,171.184,8.791,451.702892,2.480123,2.480123,1577,112,2,659.0911908,0,0
531,378504.5549,3456420.35,1.870101,60,0,723,4.954,162.379,7.958,466.217695,5.193884,5.193884,1585,112,2,617.6770592,0,0
532,378424.0384,3456360.954,2.666117,69,1,720,2.223,246.43,16.287,514.801874,5.732359,5.732359,1586,112,2,653.6867561,0,0
533,378447.9293,3456329.72,0.772124,60,0,718,2.372,244.207,6.455,558.469375,17.040232,17.040232,1553,125,2,221.1478622,0,0
534,378422.5971,3456445.58,2.991443,60,0,734,11.531,166.065,6.29,383.39649,7.136356,7.136356,1554,125,2,55.36951596,0,0
535,378363.9314,3456426.706,3.215175,60,0,729,9.588,180.463,6.924,418.102992,21.793953,21.793953,1555,125,2,59.99355905,0,0
536,378447.8545,3456443.153,3.567762,60,0,729,8.852,170.426,6.607,438.890073,48.381582,48.381582,1569,125,2,137.0041051,0,0
537,378442.6304,3456374.218,3.468551,60,0,722,5.453,184.356,6.965,493.027294,47.532366,47.532366,1558,125,2,147.0393534,0,0
538,378427.3234,3456305.009,1.561465,60,0,719,3.22,203.857,16.635,520.676853,39.780756,39.780756,1561,125,2,388.9843412,0,0
539,378280.7777,3456414.22,2.132117,69,0,727,8.883,191.485,8.392,446.912778,13.374417,13.374417,1562,125,2,154.3666237,0,0
540,378184.0918,3456359.858,3.422554,60,0,725,4.729,139.612,7.204,512.254221,4.054711,4.054711,1554,125,2,284.6558955,0,0
541,378267.9855,3456363.682,2.756349,60,0,723,4.258,140.093,8.965,512.641,23.414701,23.414701,1562,125,2,92.85549792,0,0
542,378311.0522,3456355.991,1.573965,60,0,719,4.098,144.325,9.497,530.558138,83.062066,83.062066,1572,125,2,120.2864321,0,0
543,378239.7243,3456360.023,1.881527,60,0,718,4.009,136.721,8.177,567.159619,94.3215,94.3215,1553,125,2,134.254885,0,0
544,378322.6536,3456355.993,2.148051,60,0,718,3.91,188.123,10.567,532.013349,60.076894,60.076894,1552,125,2,950.331165,0,0
545,378348.4867,3456259.998,1.963464,60,0,716,2.53,203,10.674,561.247669,49.641191,49.641191,1560,125,2,330.9843047,0,0
546,378363.5221,3456245.59,3.082673,69,0,715,2.561,248.03,16.644,617.940909,37.881868,37.881868,1554,125,2,280.1088302,0,0
547,378307.1589,3456279.959,2.284612,60,0,715,2.856,144.769,7.235,643.185328,42.392537,42.392537,1554,125,2,315.1405407,0,0
548,378253.1258,3456116.726,1.37,61,1,711,2.561,196.833,7.148,590.485348,0,0,1628,124,2,447.8767294,0,0
549,377682.4913,3456521.573,2.192465,69,0,763,14.521,158.192,8.522,865.694643,2.222115,2.222115,1689,123,2,102.6930564,0,0
550,377679.246,3456381.129,2.856787,69,0,754,12.586,159.878,8.515,874.550587,2.538111,2.538111,1694,123,2,27.77681318,0,0
551,377648.8809,3456397.617,1.70833,69,0,742,12.515,158.643,8.596,888.971452,1.235681,1.235681,1694,123,2,57.81888322,0,0
552,377671.6675,3456318.411,0.868235,69,0,723,11.088,157.876,8.416,846.714132,1.431118,1.431118,1673,123,2,693.9391895,0,0
553,377707.5452,3456245.397,1.129151,69,0,717,10.433,156.591,8.235,782.630835,2.104281,2.104281,1683,123,2,100.175263,0,0
554,377606.2686,3456254.096,2.165125,60,0,707,9.824,151.719,8.529,751.212655,1.45593,1.45593,1694,123,2,235.4598976,0,0
